CONSECUTIVO,LETRA,CATALOG_KEY,NOMBRE,CODIGOX,LSEX,LINF,LSUP,TRIVIAL,ERRADICADO,N_INTER,NIN,NINMTOBS,COD_SIT_LESION,NO_CBD,CBD,NO_APH,AF_PRIN,DIA_SIS,CLAVE_PROGRAMA_SIS,COD_COMPLEMEN_MORBI,DEF_FETAL_CM,DEF_FETAL_CBD,CLAVE_CAPITULO,CAPITULO,LISTA1,GRUPO1,LISTA5,RUBRICA_TYPE,YEAR_MODIFI,YEAR_APLICACION,VALID,PRINMORTA,PRINMORBI,LM_MORBI,LM_MORTA,LGBD165,LOMSBECK,LGBD190,NOTDIARIA,NOTSEMANAL,SISTEMA_ESPECIAL,BIRMM,CVE_CAUSA_TYPE,CAUSA_TYPE,EPI_MORTA,EDAS_E_IRAS_EN_M5,CSVE_MATERNAS_SEED_EPID,EPI_MORTA_M5,EPI_MORBI,DEF_MATERNAS,ES_CAUSES,NUM_CAUSES,ES_SUIVE_MORTA,ES_SUIVE_MORB,EPI_CLAVE,EPI_CLAVE_DESC,ES_SUIVE_NOTIN,ES_SUIVE_EST_EPI,ES_SUIVE_EST_BROTE,SINAC,PRIN_SINAC,PRIN_SINAC_GRUPO,DESCRIPCION_SINAC_GRUPO,PRIN_SINAC_SUBGRUPO,DESCRIPCION_SINAC_SUBGRUPO,DAGA,ASTERISCO
1553,D,D11,"TUMOR BENIGNO DE LAS GLÁNDULAS SALIVALES MAYORES",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NA,NO,NO,NO,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,NO,NO,NO,25,NO,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,000,NO,NO,NO,NO,NO,NO
1554,D,D110,"TUMOR BENIGNO DE LA GLÁNDULA PARÓTIDA",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1555,D,D117,"TUMOR BENIGNO DE OTRAS GLÁNDULAS SALIVALES MAYORES ESPECIFICADAS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1556,D,D119,"TUMOR BENIGNO DE LA GLÁNDULA SALIVAL MAYOR, SIN OTRA ESPECIFICACIÓN",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1557,D,D12,"TUMOR BENIGNO DEL COLON, DEL RECTO, DEL CONDUCTO ANAL Y DEL ANO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NA,NO,NO,NO,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,NO,NO,NO,25,NO,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,000,NO,NO,NO,NO,NO,NO
1558,D,D120,"TUMOR BENIGNO DEL CIEGO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1559,D,D121,"TUMOR BENIGNO DEL APÉNDICE",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1560,D,D122,"TUMOR BENIGNO DEL COLON ASCENDENTE",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1561,D,D123,"TUMOR BENIGNO DEL COLON TRANSVERSO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1562,D,D124,"TUMOR BENIGNO DEL COLON DESCENDENTE",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1563,D,D125,"TUMOR BENIGNO DEL COLON SIGMOIDE",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1564,D,D126,"TUMOR BENIGNO DEL COLON, PARTE NO ESPECIFICADA",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1565,D,D127,"TUMOR BENIGNO DE LA UNIÓN RECTOSIGMOIDEA",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1566,D,D128,"TUMOR BENIGNO DEL RECTO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1567,D,D129,"TUMOR BENIGNO DEL CONDUCTO ANAL Y DEL ANO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1568,D,D13,"TUMOR BENIGNO DE OTRAS PARTES Y DE LAS MAL DEFINIDAS DEL SISTEMA DIGESTIVO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NA,NO,NO,NO,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,NO,NO,NO,25,NO,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,000,NO,NO,NO,NO,NO,NO
1569,D,D130,"TUMOR BENIGNO DEL ESÓFAGO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1570,D,D131,"TUMOR BENIGNO DEL ESTÓMAGO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1571,D,D132,"TUMOR BENIGNO DEL DUODENO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1572,D,D133,"TUMOR BENIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL INTESTINO DELGADO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1573,D,D134,"TUMOR BENIGNO DEL HÍGADO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1574,D,D135,"TUMOR BENIGNO DE LAS VÍAS BILIARES EXTRAHEPÁTICAS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1575,D,D136,"TUMOR BENIGNO DEL PÁNCREAS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1576,D,D137,"TUMOR BENIGNO DEL PÁNCREAS ENDOCRINO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1577,D,D139,"TUMOR BENIGNO DE SITIOS MAL DEFINIDOS DEL SISTEMA DIGESTIVO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1578,D,D14,"TUMOR BENIGNO DEL OÍDO MEDIO Y DEL SISTEMA RESPIRATORIO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NA,NO,NO,NO,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,NO,NO,NO,25,NO,NO,NO,NO,NO,5,"CAUSAS ÚTILES PARA MORTALIDAD",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,000,NO,NO,NO,NO,NO,NO
1579,D,D140,"TUMOR BENIGNO DEL OÍDO MEDIO, DE LA CAVIDAD NASAL Y DE LOS SENOS PARANASALES",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,5,"CAUSAS ÚTILES PARA MORTALIDAD",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1580,D,D141,"TUMOR BENIGNO DE LA LARINGE",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,5,"CAUSAS ÚTILES PARA MORTALIDAD",NO,NO,NO,NO,NO,0,SI,254,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1581,D,D142,"TUMOR BENIGNO DE LA TRÁQUEA",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,5,"CAUSAS ÚTILES PARA MORTALIDAD",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1582,D,D143,"TUMOR BENIGNO DE LOS BRONQUIOS Y DEL PULMÓN",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,5,"CAUSAS ÚTILES PARA MORTALIDAD",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1583,D,D144,"TUMOR BENIGNO DEL SISTEMA RESPIRATORIO, SITIO NO ESPECIFICADO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,5,"CAUSAS ÚTILES PARA MORTALIDAD",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1584,D,D15,"TUMOR BENIGNO DE OTROS ÓRGANOS INTRATORÁCICOS Y DE LOS NO ESPECIFICADOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NA,NO,NO,NO,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,NO,NO,NO,25,NO,NO,NO,NO,NO,5,"CAUSAS ÚTILES PARA MORTALIDAD",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,000,NO,NO,NO,NO,NO,NO
1585,D,D150,"TUMOR BENIGNO DEL TIMO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,5,"CAUSAS ÚTILES PARA MORTALIDAD",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1586,D,D151,"TUMOR BENIGNO DEL CORAZÓN",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,5,"CAUSAS ÚTILES PARA MORTALIDAD",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1587,D,D152,"TUMOR BENIGNO DEL MEDIASTINO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,5,"CAUSAS ÚTILES PARA MORTALIDAD",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1588,D,D157,"TUMOR BENIGNO DE OTROS ÓRGANOS INTRATORÁCICOS ESPECIFICADOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,5,"CAUSAS ÚTILES PARA MORTALIDAD",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1589,D,D159,"TUMOR BENIGNO DE ÓRGANO INTRATORÁCICO NO ESPECIFICADO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,5,"CAUSAS ÚTILES PARA MORTALIDAD",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1590,D,D16,"TUMOR BENIGNO DEL HUESO Y DEL CARTÍLAGO ARTICULAR",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NA,NO,NO,NO,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,NO,NO,NO,25,NO,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,000,NO,NO,NO,NO,NO,NO
1591,D,D160,"TUMOR BENIGNO DEL OMÓPLATO Y HUESOS LARGOS DEL MIEMBRO SUPERIOR",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1592,D,D161,"TUMOR BENIGNO DE LOS HUESOS CORTOS DEL MIEMBRO SUPERIOR",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1593,D,D162,"TUMOR BENIGNO DE LOS HUESOS LARGOS DEL MIEMBRO INFERIOR",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1594,D,D163,"TUMOR BENIGNO DE LOS HUESOS CORTOS DEL MIEMBRO INFERIOR",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1595,D,D164,"TUMOR BENIGNO DE LOS HUESOS DEL CRÁNEO Y DE LA CARA",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1596,D,D165,"TUMOR BENIGNO DEL MAXILAR INFERIOR",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1597,D,D166,"TUMOR BENIGNO DE LA COLUMNA VERTEBRAL",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1598,D,D167,"TUMOR BENIGNO DE LAS COSTILLAS, ESTERNÓN Y CLAVÍCULA",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1599,D,D168,"TUMOR BENIGNO DE LOS HUESOS PÉLVICOS, SACRO Y CÓCCIX",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1600,D,D169,"TUMOR BENIGNO DEL HUESO Y DEL CARTÍLAGO ARTICULAR, SITIO NO ESPECIFICADO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
1601,D,D17,"TUMORES BENIGNOS LIPOMATOSOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NA,NO,NO,NO,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,NO,NO,NO,25,NO,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,000,NO,NO,NO,NO,NO,NO
1602,D,D170,"TUMOR BENIGNO LIPOMATOSO DE PIEL Y DE TEJIDO SUBCUTÁNEO DE CABEZA, CARA Y CUELLO",NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,2,NO,SI,SI,02,"II    TUMORES (NEOPLASIAS)",047,026,096,NO,NO,NO,SI,999,999,17Z,17Z,79,25,79,NO,NO,NO,NO,4,"CAUSAS NO ESPECIFICADAS",NO,NO,NO,NO,NO,0,SI,252,NO,NO,NO,NO,NO,NO,NO,SI,999,NO,NO,NO,NO,NO,NO
